40 ; nwavenumber
37 ; ncategories
wavenumber

  250,   333,   400,   469,   541,   581,   610,
  667,   676,   800,   870,   909,   944,  1000,
 1087,  1111,  1149,  1220,  1266,  1389,  1538,
 1613,  1667,  1818,  2000,  2222,  2667,  2948,
 3333,  3704,  4000,  4444,  5000,  6510,  9434,
14409, 18182, 29674, 33333, 57600

sulfate_30% (sulfate 30% RH)
Extinction coefficient (m^2/g)
.4950E+01,.6674E+01,.1027E+02,.1092E+02,.1092E+02 
Single-scattering albedo 
0.00059,0.00083,0.00198,0.00256,0.00994,       
0.00286,0.01047,0.00702,0.00706,0.00952,       
0.02168,0.03610,0.05552,0.07532,0.02527,       
0.01288,0.00589,0.02762,0.06105,0.05623,       
0.07551,0.09212,0.06704,0.43575,0.57078,       
0.62542,0.71134,0.36016,0.12506,0.68811,       
0.96471,0.98789,0.98207,0.99816,0.99999,       
1.00000,1.00000,1.00000,1.00000,1.00000 
Asymmetry parameter 
0.01738,0.02645,0.03818,0.04721,0.06848,       
0.04380,0.07892,0.07768,0.07892,0.09792,       
0.11549,0.12588,0.13604,0.15340,0.10804,       
0.09657,0.11789,0.16139,0.17629,0.19344,       
0.21428,0.22677,0.22897,0.26407,0.29120,       
0.31909,0.36822,0.38166,0.37858,0.45510,       
0.47785,0.50427,0.53242,0.58945,0.65363,       
0.70381,0.72195,0.73697,0.73737,.737400  

sulfate_65% (sulfate 65% RH)
Extinction coefficient (m^2/g)
.1820E+00,.1379E+00,.1440E+00,.2046E+00,.1331E+00,       
.6842E+00,.3351E+00,.3407E+00,.3330E+00,.2236E+00,       
.1431E+00,.1111E+00,.9610E-01,.1201E+00,.1084E+01,       
.1214E+01,.5545E+00,.1223E+00,.1067E+00,.4416E+00,       
.1491E+00,.1821E+00,.2296E+00,.6122E-01,.7929E-01,       
.1092E+00,.2149E+00,.5890E+00,.1309E+01,.2110E+00,       
.2827E+00,.4212E+00,.6108E+00,.1217E+01,.2716E+01,       
.5491E+01,.7359E+01,.1120E+02,.1189E+02,.1189E+02 
Single-scattering albedo 
0.00064,0.00096,0.00214,0.00280,0.00861,       
0.00309,0.01032,0.00707,0.00708,0.00872,       
0.01928,0.03246,0.05092,0.07309,0.02483,       
0.01276,0.00612,0.03310,0.06780,0.06020,       
0.08706,0.09548,0.06651,0.44681,0.57286,       
